genre,lyric
발라드,길었던 겨우내 줄곧 품이 좀 남는 밤색 코트 그 속에 나를 쏙 감추고 걸음을 재촉해 걸었어 그런데 사람들 말이 너만 아직도 왜 그러니 그제서야 둘러보니 어느새 봄이 손 잡고 걸을 사람 하나 없는 내게 달콤한 봄바람이 너무해 나만 빼고 다 사랑에 빠져 봄노래를 부르고 꽃잎이 피어나 눈 앞에 살랑거려도 난 다른 얘기가 듣고 싶어 한바탕 휩쓸고 지나가버릴 오오 봄 사랑 벚꽃 말고 봄 사랑 벚꽃 말고 봄 사랑 벚꽃 말고 봄 사랑 벚꽃 말고 손에 닿지도 않을 말로 날 꿈틀거리게 하지 말어 맘 먹고 밖에 나가도 막상 뭐 별 거 있나 손 잡고 걸을 사람 하나 없는 내게 오 사랑노래들이 너무해 나만 빼고 다 사랑에 빠져 봄노래를 부르고 꽃잎이 피어나 눈 앞에 살랑거려도 난 다른 얘기가 듣고 싶어 한바탕 휩쓸고 지나가버릴 오오 봄 사랑 벚꽃 말고 남들보다 절실한 사랑 노래 가사를 불러 봐 수많은 연인들 가운데 왜 나는 혼자만 똑같은 거리와 어제와 같은 옷차림 난 제자린데 왜 세상은 변한 것만 같지 누군가와 봄길을 거닐고 할 필욘 없지만 누구나 한번쯤은 머물고 싶은 그런 기억을 만들고 싶어 떨어지는 벚꽃잎도 엔딩이 아닌 봄의 시작이듯 사실은 요즘 옛날 생각이 나 걷기만 해도 그리워지니까 다시 느낄 수 있나 궁금해지지만 then you know what 나만 빼고 다 사랑에 빠져 봄노래를 부르고 꽃잎이 피어나 눈 앞에 살랑거려도 난 다른 얘기가 듣고 싶어 한바탕 휩쓸고 지나가버릴 오오 봄 사랑 벚꽃 말고 봄 사랑 벚꽃 말고 봄 사랑 벚꽃 말고 봄 사랑 벚꽃 말고 봄 사랑 벚꽃 말고 
발라드,먼 곳에 지는 저 별은 누군가 품었던 슬픈 꿈 붙잡으려 손을 뻗어 봐도 부서져 사라지는 꿈 하지만 너와 걸을 때 내게 불러준 멜로디 괜찮다고 이런 내 모습 그대로 충분하다고 just like stardust we re scattered pieces in the universe 옛 별들의 노래 지친 마음도 애달픈 꿈도 그 무엇도 너의 탓이 아니야 너의 눈물을 봤을 때 들려주고 싶던 그 노래 늘 그랬듯이 그 어떤 슬픔도 지나갈 거라고 just like stardust we re scattered pieces in the universe 옛 별들의 노래 아픈 추억도 떠난 사람도 그 무엇도 너의 탓이 아니야 너는 날 다시 꿈꾸게 하는 걸 나 왠지 두렵기도 하지만 넌 내게 이미 너무도 커다란 위로 stardust love song 저 먼 훗날 간절한 꿈들은 이뤄지고 나의 별도 언젠가 지고 나면 다 지고 나면 함께 그 추억을 주으러 가자 
발라드,수많은 밤을 지새고 난 괜찮아졌어 웃으며 네 얘기도 해 괜히 울적한 날에 술을 많이 마신 날엔 거의 연락할 뻔했어 그리운 마음은 불쑥 찾아오지만 따로 그립거나 쉽게 아프지 않아 가끔 니가 생각나 우리는 겨울비처럼 아주 잠깐 내리다 눈으로 변해가는 게 겨울비 사랑을 닮아 오늘 비가 내리면 널 만날 것 같아 아니 널 만난 것 같아 약속이 없는 주말에 잠이 오지 않는 밤에 거의 연락할 뻔했어 또 다른 사랑이 내 맘 두드리지만 이제는 사랑에 쉽게 빠지지 않아 가끔 니가 생각나 우리는 겨울비처럼 아주 잠깐 내리다 눈으로 변해가는 게 겨울비 사랑을 닮아 오늘 비가 내리면 널 만날 것 같아 아니 널 만난 것 같아 온 세상을 하얗게 덧칠한 눈처럼 그때의 우리도 아름다웠을까 가끔 니가 생각나 우리는 겨울비처럼 아주 잠깐 내리다 눈으로 변해가는 게 겨울을 유난히도 싫어하던 내가 우리가 머물던 이 겨울을 좋아하게 됐어 
발라드,얼마나 한참을 서있었는지 멀리 너의 모습 보면서 그 모습 사라질 때까지 나의 발걸음은 움직일 수조차 없었지 내가 어떤 사랑받았었는지 내가 어떤 아픔 줬는지 이제야 널 보낸 후에야 돌아선 후에야 다시 후회하고 있잖아 떠나간 다른 사람 때문에 비틀거리던 나를 힘들게 지켜주던 널 바라보지 않았지 그렇게 사랑이 온 지 몰랐어 기대어 울기만 했잖아 그런 내 눈물이 너의 가슴으로 흘러 아파하는 널 나는 밀어냈었지 사랑은 떠난 후에야 아는지 곁에 두고서 헤맨 건지 이제야 알겠어 너에게 기대어 울던 그 순간들이 가장 행복했었던 나를 내가 어떤 사랑받았었는지 내가 어떤 아픔 줬는지 이제야 널 보낸 후에야 돌아선 후에야 다시 후회하고 있잖아 떠나간 다른 사람 때문에 비틀거리던 나를 힘들게 지켜주던 널 바라보지 않았지 그렇게 사랑이 온 지 몰랐어 기대어 울기만 했잖아 그런 내 눈물이 너의 가슴으로 흘러 아파하는 널 나는 밀어냈었지 사랑은 떠난 후에야 아는지 곁에 두고서 헤맨 건지 이제야 알겠어 너에게 기대어 울던 그 순간들이 가장 행복했었던 나를 
발라드,오늘은 무슨일 인거니 울었던 얼굴 같은걸 그가 너의 마음을 아프게 했니 나에겐 세상 젤 소중한 너인데 자판기 커피를 내밀어 그속에 감춰온 내 맘을 담아 고마워 오빤 너무 좋은 사람이야 그 한마디에 난 웃을뿐 혹시 넌 기억하고 있을까 내 친구 학교 앞에 놀러왔던 날 우리들 연인같다 장난쳤을때 넌 웃었고 난 밤 지새웠지 니가 웃으면 나도 좋아 넌 장난이라 해도 널 기다렸던 날 널 보고 싶던 밤 내겐 벅찬 행복 가득한데 나는 혼자여도 괜찮아 널 볼수만 있다면 늘 너의 뒤에서 늘 널 바라보는 그게 내가 가진 몫인것만 같아 친구들 지겹다 말하지 늘 같은 노랠 부르는 나에게 하지만 그게 바로 내 마음인걸 그대 먼곳만 보네요 혹시 넌 그날 내맘을 알까 우리들 아는 친구 모두 모인밤 술취한 널 데리러 온 그를 내게 인사시켰던 나의 생일 날 니가 좋으면 나도 좋아 니 옆에 그를 보며 나완 너무 다른 난 초라해지는 그에게 널 부탁한다는 말 밖에 널 울리는 사람과 위로 밖에 못하는 
발라드,매일이 내겐 선물 같기만 한 하루들 너는 내 마음 모르겠지 창가에 비친 옆모습만 바라보아도 시간이 멈춘듯해 다른 곳을 보는 너 가끔은 힘이 들어도 그래도 내가 사랑하는 사람 너니까 이젠 친구에서 연인이 되고 싶어 널 웃게 하고 매일 함께였음 좋겠어 아침이 와도 해가 진 밤이 와도 네 곁에 있고 싶어 너의 그 말투 표정까지도 정말 몰랐어 그렇게 소중한 건지 네게 다가갈 거야 그리고 널 지킬 거야 이제는 혼자 두지 않을게 고단했던 하루가 끝나고 집으로 가는 너의 걸음에 함께이고 싶어 이젠 친구에서 연인이 되고 싶어 널 웃게 하고 매일 함께였음 좋겠어 아침이 와도 해가 진 밤이 와도 네 곁에 있고 싶어 너의 그 말투 표정까지도 정말 몰랐어 그렇게 소중한 건지 네게 다가갈 거야 그리고 널 지킬 거야 이제는 혼자 두지 않을게 멀리도 우린 참 돌아왔나 봐 느낄 수 있는 거리에 난 네가 보여 그리운 나의 마음은 좋은 친구보다 너의 남자로 사는 게 좀 더 쉬울 것 같아 그래야 나 살 것 같아 온종일 너뿐인 나의 맘이 이제는 너에게로 갈 거야 
발라드,겨울에 하는 이별은 기억이 눈처럼 녹을까 가을에 하는 이별은 추억에 물들어버릴까 여름에 보내주기엔 눈물이 비처럼 쏟아질까 봐 많이 사랑했지만 많이 그립겠지만 너무 아프고 아프고 아픈 이 계절에 벚꽃이 피면 우리 그만 헤어져 벚꽃이 피면 우리 그만 헤어져 흩날리는 추억이 아름다워도 아른거려도 가슴 아파도 이제 벚꽃이 지면 그때 나를 잊어줘 저 떨어지는 꽃잎처럼 잊어줘 봄바람에 바람에 바람에 너를 보낼게 너를 눈부시게 아름다워도 아른거려도 가슴 아파도 이제 벚꽃이 피면 헤어져 계절은 돌아오지만 우리는 멀어지겠지 꽃은 다시 피겠지만 추억은 시들어가겠지 하얗게 물든 거리에 너와 난 더는 어울리지 않아 믿기 힘들겠지만 이해 못하겠지만 너무 아프고 아프고 아픈 이 계절에 벚꽃이 피면 우리 그만 헤어져 벚꽃이 피면 우리 그만 헤어져 흩날리는 추억이 아름다워도 아른거려도 가슴 아파도 이제 벚꽃이 지면 그때 나를 잊어줘 저 떨어지는 꽃잎처럼 잊어줘 봄바람에 바람에 바람에 너를 보낼게 너를 눈부시게 아름다워도 아른거려도 가슴 아파도 이제 벚꽃이 피면 헤어져 너를 안아봐도 따뜻하지 않아 너를 예전만큼 사랑하지 않아 날 미워해도 괜찮아 난 봄이 오면 네가 생각나겠지 벚꽃이 피면 다시 생각나겠지 너와 나의 계절이 그리워져도 외로워져도 보고 싶어도 이제 짧게 피고 지는 이 봄처럼 사라질 그 말 사랑해 사랑해 사랑해 너를 미안해 너무 눈부시게 아름다워도 아른거려도 가슴 아파도 이제 벚꽃이 피면 헤어져 
발라드,쿵 넘어지면 그대로 누워버리고 하늘을 봐 덕분에 별들을 보네 아픈 것도 잊네 혹 비가 내려 온몸이 젖어버리면 난 춤을 춰 도망갈 이유가 없어 언젠가는 그쳐 이 세상의 간단한 순서처럼 겨울 그다음 봄 난 조금 더 날 믿어볼래 셀 수도 없는 별 중에 굳이 나는 여기 살아있기에 왠지 모든 게 힘들어지면 쉬운 거 하나 믿을래 우연히 태양이 있는 게 아냐 so am i 길 고양이가 왜인지 보이지 않아 잘 지내니 뒤늦게 이름을 준다 기억할 수 있게 너의 살아있음이 위로였어 이 말 해줄걸 난 조금 더 날 믿어볼래 셀 수도 없는 별 중에 굳이 나는 여기 살아있기에 왠지 모든 게 힘들어지면 쉬운 거 하나 믿을래 우연히 태양이 있는 게 아냐 모든 것은 결국 지나간다는 어른들의 얘기처럼 밤 그다음엔 아침이란 걸 거기에 답이 있는데 그걸 믿는 게 참 쉽지가 않아 but i 그럴 땐 나를 믿을래 그 모든 걸 버텨준 날 또 누군가의 위로일지도 모를 나를 그런 내게 누군가 기대올 수 있게 또 가장 어두운 밤을 지나 저기 태양이 온다 
발라드,어떤 마음도 채우지 못한 채 텅 빈 하루와 눈물을 삼키던 너의 오늘이 꾸며진 그 표정은 툭하면 무너질 것 같아 눈을 감은 듯 캄캄한 세상 속 손을 뻗어도 한 뼘도 나아가지 못했던 지쳐버린 오늘의 네 마음을 한 번쯤은 누군가 뒤돌아 볼까 봐 세상은 온통 반대로 흘러가고 나만 혼자 이곳에 남아 서있다 어떤 말로도 네 맘을 달랠 수가 없어서 또 아무 대답 없이 덩그러니 한숨만 뱉는 나 어떤 마음도 내 맘 같질 않아 쌓여만 가도 이별은 무뎌지질 않아서 놓아줄 수 없었던 내 맘도 언젠가는 누군갈 더 사랑할 수 있을까 세상은 온통 반대로 흘러가고 나만 혼자 이곳에 남아 서있다 어떤 말로도 네 맘을 달랠 수가 없어서 또 아무 대답 없는 내 마음만 더 쏟아내나 봐 내가 삼킨 눈물도 상처도 뒤돌아보면 모두 없던 일처럼 사라질까 하루가 다시 반대로 흘러가도 나만 혼자 이렇게 남아 서있다 몇 번을 물어도 대답 없었던 내가 미워서 또 아무 말도 없이 우두커니 발끝만 보는 나 
발라드,it s 11 11 오늘이 한 칸이 채 안 남은 그런 시간 우리 소원을 빌며 웃던 그 시간 별 게 다 널 떠오르게 하지 네 맘 끝자락처럼 차가운 바람 창을 열면 온통 네가 불어와 이 시간이 전부 지나고 나면 이별이 끝나 있을까 yeah 널 다 잊었을까 모든 게 자릴 찾아서 떠나가고 넌 내 모든 걸 갖고서 떠나도 내 맘은 시계 속의 두 바늘처럼 같은 곳을 두고 맴돌기만 해 na na na na na na na na na na na na na oh na na na na na na na na i believe i will be over you 달력 안에 있는 오래 전에 약속했던 몇 월의 며칠 너에겐 다 잊혀져 있었다면 내가 지워야지 뭐 지나고 나면 별 거 아니겠지 뭐 모든 게 자릴 찾아서 떠나가고 넌 내 모든 걸 갖고서 떠나도 내 맘은 시계 속의 두 바늘처럼 같은 곳을 두고 맴돌기만 해 na na na na na na na na na na na na na oh na na na na na na na na i believe i will be over you 계절 틈에 잠시 피는 낯선 꽃처럼 하루 틈에 걸려 있는 새벽 별처럼 이 모든 건 언젠가는 다 지나가고 말겠지 모든 게 자릴 찾아서 돌아오고 내가 아무 일 없는 듯이 웃게 되면 너의 이름 한 번쯤 부르는 게 지금처럼 아프지 않을 거야 na na na na na na na na na na na na na oh na na na na na na na na i believe i will be over you na na na na na na na na na na na na na oh na na na na na na na na i believe i will be over you 
발라드,가슴이 찢어질 것 같아서 어깨도 못 펴고 또 하루를 보냈어 눈물이 그냥 왈칵 쏟아질 것 같아서 미친 척 웃었어 그래 나는 바보야 너 한 사람만 보는 바보 떠나는 널 잡지도 못해 그래 놓고 잊지도 못해 널 사랑한다 널사랑한다 나에겐 하나뿐인 사람이여 그립고 그립고 그립다 그립고 그립고 그립다 네 추억 세어보다 잠들어 혹시나 꿈에서 너를 볼 수 있을까 네 물건 하나도 나 버릴 수가 없잖아 다 너만 같아서 내 심장은 바보야 너 한사람만 사는 바보 죽을 것 처럼 아파도 좋아 이러다가 죽어도 좋아 널 사랑한다 널 사랑한다 나에겐 하나뿐인 사람이여 그립고 그립고 그립다 그립고 그립고 그립다 날 다 줬으니까 나 후회는 없지만 더 해줄 수 없어 가슴 치고만 있잖아 널 사랑한다 널 사랑한다 더 이상 니가 곁에 없다는게 아프고 아프고 아프다 아프고 아프고 아파도 그립고 그립고 그립다 
